Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"OA","Séries temporelles annuelles","180","Palaos","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","17.907","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","180","Palaos","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","4.408","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","180","Palaos","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","17.556","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","299","Palestine","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","4428.639","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","299","Palestine","512","Hommes","3010","Population-Estimations","2014","2014","1000 personnes","2247.213","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","299","Palestine","513","Femmes","3010","Population-Estimations","2014","2014","1000 personnes","2181.421","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","299","Palestine","551","Population rurale","3010","Population-Estimations","2014","2014","1000 personnes","1129.234","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","299","Palestine","561","Population urbaine","3010","Population-Estimations","2014","2014","1000 personnes","3408.191","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","299","Palestine","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","4529.166","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","299","Palestine","512","Hommes","3010","Population-Estimations","2015","2015","1000 personnes","2298.185","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","299","Palestine","513","Femmes","3010","Population-Estimations","2015","2015","1000 personnes","2230.975","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","299","Palestine","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","1148.56","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","299","Palestine","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","3514.324","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","299","Palestine","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","4635.654","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","299","Palestine","512","Hommes","3010","Population-Estimations","2016","2016","1000 personnes","2352.012","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","299","Palestine","513","Femmes","3010","Population-Estimations","2016","2016","1000 personnes","2283.632","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","299","Palestine","551","Population rurale","3010","Population-Estimations","2016","2016","1000 personnes","1167.567","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","299","Palestine","561","Population urbaine","3010","Population-Estimations","2016","2016","1000 personnes","3623.138","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","299","Palestine","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","4747.227","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","299","Palestine","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","2408.294","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","299","Palestine","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","2338.939","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","299","Palestine","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","1186.188","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","299","Palestine","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","3734.536","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","299","Palestine","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","4862.979","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","299","Palestine","512","Hommes","3010","Population-Estimations","2018","2018","1000 personnes","2466.617","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","299","Palestine","513","Femmes","3010","Population-Estimations","2018","2018","1000 personnes","2396.361","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","299","Palestine","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","1204.356","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","299","Palestine","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","3848.42","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","166","Panama","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","3901.314","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","166","Panama","512","Hommes","3010","Population-Estimations","2014","2014","1000 personnes","1957.375","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","166","Panama","513","Femmes","3010","Population-Estimations","2014","2014","1000 personnes","1943.936","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","166","Panama","551","Population rurale","3010","Population-Estimations","2014","2014","1000 personnes","1312.887","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","166","Panama","561","Population urbaine","3010","Population-Estimations","2014","2014","1000 personnes","2591.099","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","166","Panama","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","3968.487","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","166","Panama","512","Hommes","3010","Population-Estimations","2015","2015","1000 personnes","1990.332","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","166","Panama","513","Femmes","3010","Population-Estimations","2015","2015","1000 personnes","1978.158","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","166","Panama","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","1321.936","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","166","Panama","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","2647.313","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","166","Panama","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","4037.078","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","166","Panama","512","Hommes","3010","Population-Estimations","2016","2016","1000 personnes","2023.943","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","166","Panama","513","Femmes","3010","Population-Estimations","2016","2016","1000 personnes","2013.13","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","166","Panama","551","Population rurale","3010","Population-Estimations","2016","2016","1000 personnes","1330.168","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","166","Panama","561","Population urbaine","3010","Population-Estimations","2016","2016","1000 personnes","2703.951","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","166","Panama","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","4106.769","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","166","Panama","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","2058.07","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","166","Panama","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","2048.694","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","166","Panama","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","1337.579","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","166","Panama","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","2761.008","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","166","Panama","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","4176.869","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","166","Panama","512","Hommes","3010","Population-Estimations","2018","2018","1000 personnes","2092.386","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","166","Panama","513","Femmes","3010","Population-Estimations","2018","2018","1000 personnes","2084.482","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","166","Panama","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","1344.157","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","166","Panama","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","2818.461","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","168","Papouasie-Nouvelle-Guinée","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","7946.73","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","168","Papouasie-Nouvelle-Guinée","512","Hommes","3010","Population-Estimations","2014","2014","1000 personnes","4050.613","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","168","Papouasie-Nouvelle-Guinée","513","Femmes","3010","Population-Estimations","2014","2014","1000 personnes","3896.12","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","168","Papouasie-Nouvelle-Guinée","551","Population rurale","3010","Population-Estimations","2014","2014","1000 personnes","6748.445","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","168","Papouasie-Nouvelle-Guinée","561","Population urbaine","3010","Population-Estimations","2014","2014","1000 personnes","1007.34","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","168","Papouasie-Nouvelle-Guinée","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","8107.775","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","168","Papouasie-Nouvelle-Guinée","512","Hommes","3010","Population-Estimations","2015","2015","1000 personnes","4134.389","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","168","Papouasie-Nouvelle-Guinée","513","Femmes","3010","Population-Estimations","2015","2015","1000 personnes","3973.383","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","168","Papouasie-Nouvelle-Guinée","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","6889.286","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","168","Papouasie-Nouvelle-Guinée","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","1030.539","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","168","Papouasie-Nouvelle-Guinée","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","8271.762","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","168","Papouasie-Nouvelle-Guinée","512","Hommes","3010","Population-Estimations","2016","2016","1000 personnes","4219.461","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","168","Papouasie-Nouvelle-Guinée","513","Femmes","3010","Population-Estimations","2016","2016","1000 personnes","4052.305","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","168","Papouasie-Nouvelle-Guinée","551","Population rurale","3010","Population-Estimations","2016","2016","1000 personnes","7029.89","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","168","Papouasie-Nouvelle-Guinée","561","Population urbaine","3010","Population-Estimations","2016","2016","1000 personnes","1055.101","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","168","Papouasie-Nouvelle-Guinée","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","8438.036","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","168","Papouasie-Nouvelle-Guinée","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","4305.516","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","168","Papouasie-Nouvelle-Guinée","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","4132.522","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","168","Papouasie-Nouvelle-Guinée","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","7170.073","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","168","Papouasie-Nouvelle-Guinée","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","1081.089","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","168","Papouasie-Nouvelle-Guinée","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","8606.323","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","168","Papouasie-Nouvelle-Guinée","512","Hommes","3010","Population-Estimations","2018","2018","1000 personnes","4392.433","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","168","Papouasie-Nouvelle-Guinée","513","Femmes","3010","Population-Estimations","2018","2018","1000 personnes","4213.891","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","168","Papouasie-Nouvelle-Guinée","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","7309.758","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","168","Papouasie-Nouvelle-Guinée","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","1108.588","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","169","Paraguay","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","6599.526","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","169","Paraguay","512","Hommes","3010","Population-Estimations","2014","2014","1000 personnes","3358.51","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","169","Paraguay","513","Femmes","3010","Population-Estimations","2014","2014","1000 personnes","3241.014","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","169","Paraguay","551","Population rurale","3010","Population-Estimations","2014","2014","1000 personnes","2590.005","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","169","Paraguay","561","Population urbaine","3010","Population-Estimations","2014","2014","1000 personnes","3962.579","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","169","Paraguay","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","6688.746","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","169","Paraguay","512","Hommes","3010","Population-Estimations","2015","2015","1000 personnes","3403.641","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","169","Paraguay","513","Femmes","3010","Population-Estimations","2015","2015","1000 personnes","3285.105","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","169","Paraguay","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","2605.873","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","169","Paraguay","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","4033.246","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","169","Paraguay","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","6777.872","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","169","Paraguay","512","Hommes","3010","Population-Estimations","2016","2016","1000 personnes","3448.402","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","169","Paraguay","513","Femmes","3010","Population-Estimations","2016","2016","1000 personnes","3329.476","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","169","Paraguay","551","Population rurale","3010","Population-Estimations","2016","2016","1000 personnes","2621.149","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","169","Paraguay","561","Population urbaine","3010","Population-Estimations","2016","2016","1000 personnes","4104.159","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","169","Paraguay","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","6867.061","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","169","Paraguay","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","3492.882","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","169","Paraguay","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","3374.176","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","169","Paraguay","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","2635.972","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","169","Paraguay","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","4175.325","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","169","Paraguay","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","6956.066","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","169","Paraguay","512","Hommes","3010","Population-Estimations","2018","2018","1000 personnes","3537.049","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","169","Paraguay","513","Femmes","3010","Population-Estimations","2018","2018","1000 personnes","3419.02","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","169","Paraguay","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","2649.475","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","169","Paraguay","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","4247.433","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","150","Pays-Bas","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","16892.523","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","150","Pays-Bas","512","Hommes","3010","Population-Estimations","2014","2014","1000 personnes","8395.012","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","150","Pays-Bas","513","Femmes","3010","Population-Estimations","2014","2014","1000 personnes","8497.505","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","150","Pays-Bas","551","Population rurale","3010","Population-Estimations","2014","2014","1000 personnes","1741.23","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","150","Pays-Bas","561","Population urbaine","3010","Population-Estimations","2014","2014","1000 personnes","15148.126","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","150","Pays-Bas","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","16938.499","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","150","Pays-Bas","512","Hommes","3010","Population-Estimations","2015","2015","1000 personnes","8420.387","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","150","Pays-Bas","513","Femmes","3010","Population-Estimations","2015","2015","1000 personnes","8518.105","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","150","Pays-Bas","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","1664.62","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","150","Pays-Bas","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","15273.879","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","150","Pays-Bas","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","16981.295","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","150","Pays-Bas","512","Hommes","3010","Population-Estimations","2016","2016","1000 personnes","8444.976","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","150","Pays-Bas","513","Femmes","3010","Population-Estimations","2016","2016","1000 personnes","8536.309","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","150","Pays-Bas","551","Population rurale","3010","Population-Estimations","2016","2016","1000 personnes","1590.832","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","150","Pays-Bas","561","Population urbaine","3010","Population-Estimations","2016","2016","1000 personnes","15396.498","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","150","Pays-Bas","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","17021.347","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","150","Pays-Bas","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","8468.84","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","150","Pays-Bas","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","8552.503","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","150","Pays-Bas","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","1520.119","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","150","Pays-Bas","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","15515.819","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","150","Pays-Bas","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","17059.56","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","150","Pays-Bas","512","Hommes","3010","Population-Estimations","2018","2018","1000 personnes","8492.088","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","150","Pays-Bas","513","Femmes","3010","Population-Estimations","2018","2018","1000 personnes","8567.472","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","150","Pays-Bas","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","1453.872","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","150","Pays-Bas","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","15630.587","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","170","Pérou","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","30090.359","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","170","Pérou","512","Hommes","3010","Population-Estimations","2014","2014","1000 personnes","14953.138","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","170","Pérou","513","Femmes","3010","Population-Estimations","2014","2014","1000 personnes","15137.234","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","170","Pérou","551","Population rurale","3010","Population-Estimations","2014","2014","1000 personnes","7070.179","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","170","Pérou","561","Population urbaine","3010","Population-Estimations","2014","2014","1000 personnes","23903.175","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","170","Pérou","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","30470.734","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","170","Pérou","512","Hommes","3010","Population-Estimations","2015","2015","1000 personnes","15133.365","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","170","Pérou","513","Femmes","3010","Population-Estimations","2015","2015","1000 personnes","15337.374","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","170","Pérou","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","7104.742","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","170","Pérou","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","24271.929","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","170","Pérou","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","30926.032","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","170","Pérou","512","Hommes","3010","Population-Estimations","2016","2016","1000 personnes","15355.661","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","170","Pérou","513","Femmes","3010","Population-Estimations","2016","2016","1000 personnes","15570.375","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","170","Pérou","551","Population rurale","3010","Population-Estimations","2016","2016","1000 personnes","7136.697","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","170","Pérou","561","Population urbaine","3010","Population-Estimations","2016","2016","1000 personnes","24637.142","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","170","Pérou","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","31444.298","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","170","Pérou","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","15613.255","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","170","Pérou","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","15831.044","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","170","Pérou","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","7166.47","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","170","Pérou","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","24999.015","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","170","Pérou","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","31989.26","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","170","Pérou","512","Hommes","3010","Population-Estimations","2018","2018","1000 personnes","15886.587","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","170","Pérou","513","Femmes","3010","Population-Estimations","2018","2018","1000 personnes","16102.678","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","170","Pérou","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","7191.715","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","170","Pérou","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","25360.1","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","171","Philippines","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","100513.142","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","171","Philippines","512","Hommes","3010","Population-Estimations","2014","2014","1000 personnes","50613.448","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","171","Philippines","513","Femmes","3010","Population-Estimations","2014","2014","1000 personnes","49899.689","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","171","Philippines","551","Population rurale","3010","Population-Estimations","2014","2014","1000 personnes","53961.963","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","171","Philippines","561","Population urbaine","3010","Population-Estimations","2014","2014","1000 personnes","46140.286","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","171","Philippines","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","102113.212","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","171","Philippines","512","Hommes","3010","Population-Estimations","2015","2015","1000 personnes","51388.76","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","171","Philippines","513","Femmes","3010","Population-Estimations","2015","2015","1000 personnes","50724.446","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","171","Philippines","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","54638.16","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","171","Philippines","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","47078.199","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","171","Philippines","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","103663.816","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","171","Philippines","512","Hommes","3010","Population-Estimations","2016","2016","1000 personnes","52143.341","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","171","Philippines","513","Femmes","3010","Population-Estimations","2016","2016","1000 personnes","51520.471","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","171","Philippines","551","Population rurale","3010","Population-Estimations","2016","2016","1000 personnes","55302.333","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","171","Philippines","561","Population urbaine","3010","Population-Estimations","2016","2016","1000 personnes","48017.889","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
